entry_id,persona_id,t_index,date,dimension,persisted_label,consensus_label,confidence_tier,consensus_agreement,label_changed,pass_1_label,pass_2_label,pass_3_label,pass_4_label,pass_5_label
d7a0683f__1,d7a0683f,1,2026-01-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__2,d7a0683f,2,2026-01-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__3,d7a0683f,3,2026-01-13,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__4,d7a0683f,4,2026-01-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__5,d7a0683f,5,2026-01-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__6,d7a0683f,6,2026-01-23,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__7,d7a0683f,7,2026-01-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__8,d7a0683f,8,2026-02-02,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__9,d7a0683f,9,2026-02-02,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d7a0683f__10,d7a0683f,10,2026-02-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__0,d911e384,0,2025-03-31,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__1,d911e384,1,2025-04-07,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
d911e384__2,d911e384,2,2025-04-14,benevolence,1,1,unanimous,5,false,1,1,1,1,1
d911e384__3,d911e384,3,2025-04-15,benevolence,1,0,unanimous,5,true,0,0,0,0,0
d911e384__4,d911e384,4,2025-04-22,benevolence,-1,0,bare_majority,3,true,-1,0,0,0,-1
d911e384__5,d911e384,5,2025-04-22,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
d911e384__6,d911e384,6,2025-04-26,benevolence,1,1,unanimous,5,false,1,1,1,1,1
d911e384__7,d911e384,7,2025-05-01,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__8,d911e384,8,2025-05-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__9,d911e384,9,2025-05-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__10,d911e384,10,2025-05-06,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d911e384__11,d911e384,11,2025-05-12,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d9bf06c1__0,d9bf06c1,0,2025-12-16,benevolence,1,1,unanimous,5,false,1,1,1,1,1
d9bf06c1__1,d9bf06c1,1,2025-12-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d9bf06c1__2,d9bf06c1,2,2025-12-20,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d9bf06c1__3,d9bf06c1,3,2025-12-21,benevolence,0,1,bare_majority,3,true,1,1,0,1,0
d9bf06c1__4,d9bf06c1,4,2025-12-24,benevolence,0,0,unanimous,5,false,0,0,0,0,0
d9bf06c1__5,d9bf06c1,5,2025-12-26,benevolence,0,0,strong,4,false,0,0,0,1,0
d9bf06c1__6,d9bf06c1,6,2025-12-28,benevolence,1,1,unanimous,5,false,1,1,1,1,1
d9bf06c1__7,d9bf06c1,7,2026-01-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__0,dab3e9b9,0,2025-12-25,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__1,dab3e9b9,1,2025-12-31,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__2,dab3e9b9,2,2026-01-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__3,dab3e9b9,3,2026-01-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__4,dab3e9b9,4,2026-01-12,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dab3e9b9__5,dab3e9b9,5,2026-01-13,benevolence,0,0,unanimous,5,false,0,0,0,0,0
daee11de__0,daee11de,0,2025-12-01,benevolence,1,0,unanimous,5,true,0,0,0,0,0
daee11de__1,daee11de,1,2025-12-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
daee11de__2,daee11de,2,2025-12-17,benevolence,0,0,unanimous,5,false,0,0,0,0,0
daee11de__3,daee11de,3,2025-12-19,benevolence,1,0,strong,4,true,0,0,0,0,1
daee11de__4,daee11de,4,2025-12-23,benevolence,1,1,unanimous,5,false,1,1,1,1,1
daee11de__5,daee11de,5,2025-12-30,benevolence,1,1,strong,4,false,1,1,1,0,1
daee11de__6,daee11de,6,2026-01-06,benevolence,0,0,unanimous,5,false,0,0,0,0,0
daee11de__7,daee11de,7,2026-01-14,benevolence,0,0,unanimous,5,false,0,0,0,0,0
db2b7c93__0,db2b7c93,0,2025-09-06,benevolence,1,1,unanimous,5,false,1,1,1,1,1
db2b7c93__1,db2b7c93,1,2025-09-10,benevolence,1,1,strong,4,false,1,1,1,0,1
db2b7c93__2,db2b7c93,2,2025-09-10,benevolence,1,1,unanimous,5,false,1,1,1,1,1
db2b7c93__3,db2b7c93,3,2025-09-15,benevolence,1,1,unanimous,5,false,1,1,1,1,1
db2b7c93__4,db2b7c93,4,2025-09-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
db2b7c93__5,db2b7c93,5,2025-09-19,benevolence,1,1,unanimous,5,false,1,1,1,1,1
dbe2c53d__0,dbe2c53d,0,2025-01-30,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__1,dbe2c53d,1,2025-02-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__2,dbe2c53d,2,2025-02-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__3,dbe2c53d,3,2025-02-11,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__4,dbe2c53d,4,2025-02-17,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__5,dbe2c53d,5,2025-02-22,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__6,dbe2c53d,6,2025-02-23,benevolence,1,1,unanimous,5,false,1,1,1,1,1
dbe2c53d__7,dbe2c53d,7,2025-02-24,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__8,dbe2c53d,8,2025-02-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__9,dbe2c53d,9,2025-03-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dbe2c53d__10,dbe2c53d,10,2025-03-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dd3e3d44__0,dd3e3d44,0,2025-05-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dd3e3d44__1,dd3e3d44,1,2025-06-01,benevolence,0,1,unanimous,5,true,1,1,1,1,1
dd3e3d44__2,dd3e3d44,2,2025-06-07,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dd3e3d44__3,dd3e3d44,3,2025-06-10,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dd3e3d44__4,dd3e3d44,4,2025-06-15,benevolence,-1,0,bare_majority,3,true,0,-1,0,0,-1
dd3e3d44__5,dd3e3d44,5,2025-06-20,benevolence,0,0,unanimous,5,false,0,0,0,0,0
dd3e3d44__6,dd3e3d44,6,2025-06-26,benevolence,-1,0,bare_majority,3,true,-1,0,0,0,-1
dd3e3d44__7,dd3e3d44,7,2025-06-26,benevolence,-1,-1,strong,4,false,-1,-1,0,-1,-1
dd3e3d44__8,dd3e3d44,8,2025-07-03,benevolence,0,1,unanimous,5,true,1,1,1,1,1
dd3e3d44__9,dd3e3d44,9,2025-07-03,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
dd3e3d44__10,dd3e3d44,10,2025-07-07,benevolence,0,0,unanimous,5,false,0,0,0,0,0
de68f949__0,de68f949,0,2025-08-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
de68f949__1,de68f949,1,2025-08-12,benevolence,1,1,unanimous,5,false,1,1,1,1,1
de68f949__2,de68f949,2,2025-08-18,benevolence,1,1,unanimous,5,false,1,1,1,1,1
de68f949__3,de68f949,3,2025-08-19,benevolence,1,1,unanimous,5,false,1,1,1,1,1
de68f949__4,de68f949,4,2025-08-25,benevolence,1,1,unanimous,5,false,1,1,1,1,1
debb6ed8__0,debb6ed8,0,2025-12-01,benevolence,1,1,unanimous,5,false,1,1,1,1,1
debb6ed8__1,debb6ed8,1,2025-12-09,benevolence,1,1,unanimous,5,false,1,1,1,1,1
debb6ed8__2,debb6ed8,2,2025-12-12,benevolence,0,0,unanimous,5,false,0,0,0,0,0
debb6ed8__3,debb6ed8,3,2025-12-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
debb6ed8__4,debb6ed8,4,2025-12-24,benevolence,0,0,unanimous,5,false,0,0,0,0,0
debb6ed8__5,debb6ed8,5,2026-01-03,benevolence,1,1,unanimous,5,false,1,1,1,1,1
debb6ed8__6,debb6ed8,6,2026-01-10,benevolence,0,1,strong,4,true,1,1,1,1,0
debb6ed8__7,debb6ed8,7,2026-01-18,benevolence,0,0,strong,4,false,0,0,1,0,0
debb6ed8__8,debb6ed8,8,2026-01-24,benevolence,1,1,strong,4,false,1,0,1,1,1
df9720d1__0,df9720d1,0,2025-02-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
df9720d1__1,df9720d1,1,2025-03-01,benevolence,0,0,unanimous,5,false,0,0,0,0,0
df9720d1__2,df9720d1,2,2025-03-06,benevolence,0,0,unanimous,5,false,0,0,0,0,0
df9720d1__3,df9720d1,3,2025-03-09,benevolence,0,0,unanimous,5,false,0,0,0,0,0
df9720d1__4,df9720d1,4,2025-03-09,benevolence,0,0,unanimous,5,false,0,0,0,0,0
df9720d1__5,df9720d1,5,2025-03-09,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e209b4cd__0,e209b4cd,0,2025-10-22,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e209b4cd__1,e209b4cd,1,2025-10-24,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e209b4cd__2,e209b4cd,2,2025-10-30,benevolence,0,1,bare_majority,3,true,1,1,0,1,0
e209b4cd__3,e209b4cd,3,2025-11-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e209b4cd__4,e209b4cd,4,2025-11-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e209b4cd__5,e209b4cd,5,2025-11-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e34fb79e__0,e34fb79e,0,2025-05-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e34fb79e__1,e34fb79e,1,2025-05-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e34fb79e__2,e34fb79e,2,2025-05-23,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e34fb79e__3,e34fb79e,3,2025-05-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e34fb79e__4,e34fb79e,4,2025-05-27,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e34fb79e__5,e34fb79e,5,2025-06-01,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e448979e__0,e448979e,0,2025-03-15,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__1,e448979e,1,2025-03-22,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__2,e448979e,2,2025-03-29,benevolence,0,0,strong,4,false,0,0,0,1,0
e448979e__3,e448979e,3,2025-04-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__4,e448979e,4,2025-04-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__5,e448979e,5,2025-04-06,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__6,e448979e,6,2025-04-12,benevolence,0,0,strong,4,false,0,0,0,1,0
e448979e__7,e448979e,7,2025-04-12,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e448979e__8,e448979e,8,2025-04-15,benevolence,0,0,strong,4,false,0,1,0,0,0
e448979e__9,e448979e,9,2025-04-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e57a8664__0,e57a8664,0,2025-11-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e57a8664__1,e57a8664,1,2025-11-13,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e57a8664__2,e57a8664,2,2025-11-20,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e57a8664__3,e57a8664,3,2025-11-26,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e57a8664__4,e57a8664,4,2025-11-30,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e57a8664__5,e57a8664,5,2025-12-07,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e57a8664__6,e57a8664,6,2025-12-07,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e57a8664__7,e57a8664,7,2025-12-07,benevolence,0,1,bare_majority,3,true,1,0,1,1,0
e57a8664__8,e57a8664,8,2025-12-11,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e57a8664__9,e57a8664,9,2025-12-14,benevolence,1,0,unanimous,5,true,0,0,0,0,0
e5c9d9e5__0,e5c9d9e5,0,2025-03-25,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5c9d9e5__1,e5c9d9e5,1,2025-03-25,benevolence,-1,0,unanimous,5,true,0,0,0,0,0
e5c9d9e5__2,e5c9d9e5,2,2025-04-01,benevolence,-1,0,strong,4,true,0,0,-1,0,0
e5c9d9e5__3,e5c9d9e5,3,2025-04-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5c9d9e5__4,e5c9d9e5,4,2025-04-08,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5c9d9e5__5,e5c9d9e5,5,2025-04-10,benevolence,1,0,strong,4,true,0,0,0,1,0
e5c9d9e5__6,e5c9d9e5,6,2025-04-11,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5c9d9e5__7,e5c9d9e5,7,2025-04-14,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
e5c9d9e5__8,e5c9d9e5,8,2025-04-15,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5c9d9e5__9,e5c9d9e5,9,2025-04-15,benevolence,1,1,strong,4,false,1,0,1,1,1
e5c9d9e5__10,e5c9d9e5,10,2025-04-17,benevolence,1,0,unanimous,5,true,0,0,0,0,0
e5c9d9e5__11,e5c9d9e5,11,2025-04-19,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__0,e5cea325,0,2025-06-11,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__1,e5cea325,1,2025-06-15,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__2,e5cea325,2,2025-06-18,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__3,e5cea325,3,2025-06-20,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__4,e5cea325,4,2025-06-24,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5cea325__5,e5cea325,5,2025-06-25,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5cea325__6,e5cea325,6,2025-06-27,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5cea325__7,e5cea325,7,2025-06-29,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5ff1efb__0,e5ff1efb,0,2025-12-25,benevolence,-1,0,unanimous,5,true,0,0,0,0,0
e5ff1efb__1,e5ff1efb,1,2025-12-27,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5ff1efb__2,e5ff1efb,2,2026-01-01,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5ff1efb__3,e5ff1efb,3,2026-01-03,benevolence,-1,0,strong,4,true,-1,0,0,0,0
e5ff1efb__4,e5ff1efb,4,2026-01-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5ff1efb__5,e5ff1efb,5,2026-01-09,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e5ff1efb__6,e5ff1efb,6,2026-01-12,benevolence,-1,0,bare_majority,3,true,-1,-1,0,0,0
e5ff1efb__7,e5ff1efb,7,2026-01-17,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e5ff1efb__8,e5ff1efb,8,2026-01-23,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__0,e6838e16,0,2025-02-15,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e6838e16__1,e6838e16,1,2025-02-22,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__2,e6838e16,2,2025-02-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__3,e6838e16,3,2025-03-02,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__4,e6838e16,4,2025-03-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__5,e6838e16,5,2025-03-08,benevolence,1,1,bare_majority,3,false,1,1,0,0,1
e6838e16__6,e6838e16,6,2025-03-10,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__7,e6838e16,7,2025-03-13,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__8,e6838e16,8,2025-03-19,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e6838e16__9,e6838e16,9,2025-03-25,benevolence,0,0,bare_majority,3,false,1,0,1,0,0
e74a0721__0,e74a0721,0,2025-10-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e74a0721__1,e74a0721,1,2025-10-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e7f5aa8b__0,e7f5aa8b,0,2025-05-06,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e7f5aa8b__1,e7f5aa8b,1,2025-05-09,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e7f5aa8b__2,e7f5aa8b,2,2025-05-11,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e7f5aa8b__3,e7f5aa8b,3,2025-05-18,benevolence,0,0,strong,4,false,1,0,0,0,0
e7f5aa8b__4,e7f5aa8b,4,2025-05-19,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
e7f5aa8b__5,e7f5aa8b,5,2025-05-25,benevolence,1,0,strong,4,true,0,1,0,0,0
e7f5aa8b__6,e7f5aa8b,6,2025-05-28,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__0,e809d252,0,2025-01-10,benevolence,0,1,unanimous,5,true,1,1,1,1,1
e809d252__1,e809d252,1,2025-01-14,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
e809d252__2,e809d252,2,2025-01-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e809d252__3,e809d252,3,2025-01-17,benevolence,1,1,strong,4,false,1,1,1,0,1
e809d252__4,e809d252,4,2025-01-17,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e809d252__5,e809d252,5,2025-01-22,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__6,e809d252,6,2025-01-29,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__7,e809d252,7,2025-02-01,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__8,e809d252,8,2025-02-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__9,e809d252,9,2025-02-12,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e809d252__10,e809d252,10,2025-02-18,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__0,e99eacac,0,2025-10-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__1,e99eacac,1,2025-10-18,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__2,e99eacac,2,2025-10-22,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__3,e99eacac,3,2025-10-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__4,e99eacac,4,2025-10-27,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__5,e99eacac,5,2025-10-29,benevolence,0,0,strong,4,false,1,0,0,0,0
e99eacac__6,e99eacac,6,2025-11-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__7,e99eacac,7,2025-11-11,benevolence,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__8,e99eacac,8,2025-11-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__9,e99eacac,9,2025-11-16,benevolence,1,0,strong,4,true,1,0,0,0,0
e99eacac__10,e99eacac,10,2025-11-20,benevolence,1,1,bare_majority,3,false,1,0,1,1,0
eb969aef__0,eb969aef,0,2025-12-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__1,eb969aef,1,2025-12-27,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__2,eb969aef,2,2025-12-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__3,eb969aef,3,2026-01-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__4,eb969aef,4,2026-01-07,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__5,eb969aef,5,2026-01-14,benevolence,1,1,bare_majority,3,false,1,1,0,0,1
eb969aef__6,eb969aef,6,2026-01-21,benevolence,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__7,eb969aef,7,2026-01-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__0,ed67c9cc,0,2025-02-02,benevolence,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__1,ed67c9cc,1,2025-02-02,benevolence,1,1,unanimous,5,false,1,1,1,1,1
ed67c9cc__2,ed67c9cc,2,2025-02-08,benevolence,1,1,unanimous,5,false,1,1,1,1,1
ed67c9cc__3,ed67c9cc,3,2025-02-09,benevolence,0,0,strong,4,false,0,0,1,0,0
ed67c9cc__4,ed67c9cc,4,2025-02-11,benevolence,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__5,ed67c9cc,5,2025-02-14,benevolence,1,1,unanimous,5,false,1,1,1,1,1
ed67c9cc__6,ed67c9cc,6,2025-02-16,benevolence,1,1,unanimous,5,false,1,1,1,1,1
ed67c9cc__7,ed67c9cc,7,2025-02-19,benevolence,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__8,ed67c9cc,8,2025-02-21,benevolence,0,0,strong,4,false,0,1,0,0,0
f2a0de6f__0,f2a0de6f,0,2025-09-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f2a0de6f__1,f2a0de6f,1,2025-09-08,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f2a0de6f__2,f2a0de6f,2,2025-09-10,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f2a0de6f__3,f2a0de6f,3,2025-09-15,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__4,f2a0de6f,4,2025-09-18,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__5,f2a0de6f,5,2025-09-19,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f2a0de6f__6,f2a0de6f,6,2025-09-21,benevolence,1,1,bare_majority,3,false,0,1,0,1,1
f2a0de6f__7,f2a0de6f,7,2025-09-27,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f2a0de6f__8,f2a0de6f,8,2025-09-28,benevolence,1,0,strong,4,true,0,0,0,0,1
f2a0de6f__9,f2a0de6f,9,2025-09-29,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f418b74b__0,f418b74b,0,2025-09-03,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__1,f418b74b,1,2025-09-10,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__2,f418b74b,2,2025-09-11,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__3,f418b74b,3,2025-09-14,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__4,f418b74b,4,2025-09-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__5,f418b74b,5,2025-09-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__6,f418b74b,6,2025-09-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__7,f418b74b,7,2025-09-17,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__0,f6180c27,0,2025-07-03,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__1,f6180c27,1,2025-07-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__2,f6180c27,2,2025-07-13,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__3,f6180c27,3,2025-07-19,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__4,f6180c27,4,2025-07-23,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f6180c27__5,f6180c27,5,2025-07-23,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f6180c27__6,f6180c27,6,2025-07-29,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__7,f6180c27,7,2025-08-04,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f6180c27__8,f6180c27,8,2025-08-05,benevolence,1,1,strong,4,false,1,1,1,0,1
f6180c27__9,f6180c27,9,2025-08-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f6180c27__10,f6180c27,10,2025-08-14,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f79f99b6__0,f79f99b6,0,2025-06-29,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__1,f79f99b6,1,2025-07-01,benevolence,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f79f99b6__2,f79f99b6,2,2025-07-02,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__3,f79f99b6,3,2025-07-03,benevolence,1,-1,strong,4,true,-1,-1,-1,-1,1
f79f99b6__4,f79f99b6,4,2025-07-06,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f79f99b6__5,f79f99b6,5,2025-07-13,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__6,f79f99b6,6,2025-07-15,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__7,f79f99b6,7,2025-07-16,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__0,f990a261,0,2025-10-07,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f990a261__1,f990a261,1,2025-10-12,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f990a261__2,f990a261,2,2025-10-18,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__3,f990a261,3,2025-10-23,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__4,f990a261,4,2025-10-28,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__5,f990a261,5,2025-10-28,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f990a261__6,f990a261,6,2025-11-02,benevolence,0,1,bare_majority,3,true,1,0,1,1,0
f990a261__7,f990a261,7,2025-11-04,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__8,f990a261,8,2025-11-05,benevolence,0,0,unanimous,5,false,0,0,0,0,0
f990a261__9,f990a261,9,2025-11-08,benevolence,0,1,bare_majority,3,true,1,1,0,1,0
f990a261__10,f990a261,10,2025-11-11,benevolence,1,1,unanimous,5,false,1,1,1,1,1
f990a261__11,f990a261,11,2025-11-16,benevolence,1,0,strong,4,true,0,0,0,0,1
fa7d280a__0,fa7d280a,0,2025-01-20,benevolence,1,1,unanimous,5,false,1,1,1,1,1
fa7d280a__1,fa7d280a,1,2025-01-23,benevolence,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__2,fa7d280a,2,2025-01-26,benevolence,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__3,fa7d280a,3,2025-02-02,benevolence,1,1,unanimous,5,false,1,1,1,1,1
